"userid","user_type","country","age","gender","device","genre","spendingsegment","total_sessions","avg_ssesion_length","total_revenue","arppu","days_to_first_purchase","last_purchase_date","paymentmethod","revenue_by_payment","avg_check_by_payment"
bcb5205e-9b76-4d92-9ffe-30d714df62a1,Payer,Australia,39.0,Male,Android,Simulation,Minnow,6,19.45,10.74,102.62,25.0,"2025-06-05",Debit Card,55909.54,129.12
c2e5064c-176d-4306-85fd-aa78c73ec8a9,Payer,Japan,53.0,Female,Android,Simulation,Minnow,13,31.81,4.31,102.62,10.0,"2025-02-26",Apple Pay,30628.416,81.89
c5249a61-27eb-4db3-9239-cac7cffc2d27,Payer,China,33.0,Female,Android,Role Playing,Minnow,7,25.19,1.09,102.62,10.0,"2025-05-04",Carrier Billing,41372.87,99.22
"51950c1a-af59-4936-8ae9-d6ba4b929c0d",Payer,Egypt,39.0,Male,iOS,Strategy,Minnow,15,31.00,17.99,102.62,19.0,"2025-07-16",Paypal,48349.504,120.87
"31c31d16-cb10-49e6-b05a-1b575ed2a9b3",Payer,Sri Lanka,41.0,Female,iOS,Action RPG,Minnow,14,24.73,18.06,102.62,1.0,"2025-06-19",Google Pay,38505.926,89.34
cc0a57dc-df37-443c-8a2a-ba9574d5ea4a,Payer,USA,19.0,Female,Android,Racing,Minnow,12,23.92,13.48,102.62,3.0,"2025-02-21",Carrier Billing,41372.87,99.22
"11e44d35-9b14-4736-a57f-e4b61399ab2f",Non-payer,Iran,42.0,Female,iOS,Fighting,Minnow,4,34.23,0.0,0,,"","",0.0,
"5ac536a5-3b31-41f3-ba38-188469e6a1ad",Payer,Netherlands,44.0,Male,iOS,Strategy,Minnow,8,5.33,7.99,102.62,8.0,"2025-04-09",Apple Pay,30628.416,81.89
"83007733-1d7e-47fa-8682-dd95c150feef",Payer,UK,50.0,Female,Android,Card,Minnow,16,27.12,10.52,102.62,22.0,"2025-02-15",Google Pay,38505.926,89.34
b51b36d9-7f85-44da-8e1a-5f8d3fe30d93,Payer,Denmark,50.0,Female,Android,Action RPG,Minnow,15,8.38,11.72,102.62,1.0,"2025-01-26",Google Pay,38505.926,89.34
"1f1a6349-cb6a-4e69-a4b2-1d141534adb9",Payer,Germany,,Male,Android,Sandbox,Minnow,9,18.61,2.87,102.62,16.0,"2025-04-10",Paypal,48349.504,120.87
"75e08652-7b9f-4587-aa32-8f6ef9c04bf2",Payer,India,20.0,Female,Android,Battle Royale,Minnow,13,24.06,7.21,102.62,3.0,"2025-05-04",Apple Pay,30628.416,81.89
b0f47e25-a3a2-4ef2-98de-2a6c9bf90626,Payer,India,27.0,Male,iOS,Sports,Minnow,14,11.85,12.6,102.62,8.0,"2025-07-04",Carrier Billing,41372.87,99.22
"4d0a438f-7a6a-48ff-8241-94c56ab6b4ba",Payer,Sweden,53.0,Male,iOS,Battle Royale,Minnow,9,24.60,5.16,102.62,4.0,"2025-01-09",Gift Card,43928.48,104.10
f1b25365-90a0-48cc-9220-c1b08eb02573,Payer,Netherlands,27.0,Male,Android,Card,Minnow,19,31.63,4.81,102.62,11.0,"2025-01-09",Google Pay,38505.926,89.34
"38488b85-f4da-4f23-a241-e9961854b466",Payer,Bangladesh,38.0,Male,"",Role Playing,Minnow,13,9.73,7.43,102.62,10.0,"2025-07-20",Carrier Billing,41372.87,99.22
"7ccc55a8-9993-4570-a4c5-53dd5341c3e3",Payer,Canada,15.0,Female,Android,Simulation,Minnow,10,22.12,11.34,102.62,18.0,"2025-04-29",Apple Pay,30628.416,81.89
"4f2101a3-66d0-41f5-a26b-e063c24f4e88",Payer,India,45.0,Female,iOS,Battle Royale,Minnow,9,27.74,5.52,102.62,18.0,"2025-05-02",Credit Card,37564.64,91.62
"156410d7-f84f-4f32-bc15-7057948344c1",Non-payer,Netherlands,33.0,Female,iOS,Action RPG,Minnow,13,17.08,0.0,0,,"","",0.0,
be1b50e5-33a2-4bb7-a870-27794ae6e50c,Payer,Netherlands,25.0,Male,iOS,Adventure,Minnow,11,22.80,14.4,102.62,15.0,"2025-04-29",Apple Pay,30628.416,81.89
"25937971-36b4-4553-b565-a8b19b81ac63",Payer,Japan,16.0,Male,Android,Strategy,Minnow,10,19.52,10.12,102.62,27.0,"2025-04-16",Debit Card,55909.54,129.12
"07ed1c89-8427-4eeb-a225-1a4f480e08de",Payer,Saudi Arabia,48.0,Male,Android,Strategy,Minnow,9,7.32,9.86,102.62,6.0,"2025-06-17",Debit Card,55909.54,129.12
"754657c3-92f3-4192-b312-0bb8175a5033",Payer,Bangladesh,26.0,Male,iOS,Adventure,Dolphin,10,10.09,94.34,102.62,28.0,"2025-06-05",Credit Card,37564.64,91.62
"2ceef70a-e740-419a-9420-0324831c8346",Payer,India,23.0,Male,iOS,Sports,Minnow,13,10.74,18.88,102.62,3.0,"2025-07-05",Debit Card,55909.54,129.12
"323d16c9-3285-4255-8602-f9ff6df1a780",Payer,Mexico,52.0,Female,iOS,Fighting,Dolphin,12,25.22,215.15,102.62,6.0,"2025-06-17",Apple Pay,30628.416,81.89
"070b552d-d4a8-4cf8-8d13-2f0e25ccfc2a",Payer,Japan,36.0,Female,iOS,Fighting,Minnow,10,10.02,5.72,102.62,20.0,"2025-07-30",Apple Pay,30628.416,81.89
"77e97e17-fc86-4726-b760-84a805528f2f",Payer,Canada,20.0,Male,Android,Strategy,Minnow,13,14.21,19.74,102.62,29.0,"2025-04-25",Google Pay,38505.926,89.34
da68a703-b297-4ac4-89c8-57429101c774,Payer,Egypt,43.0,Female,Android,Card,Minnow,12,26.42,4.06,102.62,27.0,"2025-01-22",Paypal,48349.504,120.87
"01240840-b18b-4af4-923b-50a29caa5b92",Payer,Netherlands,21.0,Male,iOS,Battle Royale,Minnow,6,15.70,5.95,102.62,18.0,"2025-01-25",Carrier Billing,41372.87,99.22
a5146130-9553-4224-a47b-1aebaecbb0de,Payer,Denmark,48.0,Female,iOS,MOBA,Minnow,7,24.76,0.81,102.62,4.0,"2025-05-13",Google Pay,38505.926,89.34
"0cacff80-acfe-43ae-8098-79091bd49e24",Payer,Bangladesh,37.0,Female,Android,MMORPG,Minnow,8,8.88,5.92,102.62,16.0,"2025-07-31",Debit Card,55909.54,129.12
e89fc7c0-f353-49b8-9354-8c57ad6c2fc5,Payer,France,53.0,Female,Android,Adventure,Minnow,13,19.03,13.02,102.62,11.0,"2025-08-10",Apple Pay,30628.416,81.89
"5ace164e-9133-4a16-a100-bd4ffd215c8b",Payer,Sweden,,Male,iOS,Puzzle,Minnow,10,19.21,16.9,102.62,24.0,"2025-03-19",Gift Card,43928.48,104.10
"7310edca-630d-422a-99c1-a9236f00373b",Payer,Spain,35.0,Male,Android,MOBA,Minnow,9,10.28,10.68,102.62,14.0,"2025-05-15",Paypal,48349.504,120.87
"72220d31-85bc-4565-8efa-bf35b62bebe9",Payer,Japan,53.0,Female,Android,Simulation,Minnow,7,15.43,4.74,102.62,29.0,"2025-02-07",Debit Card,55909.54,129.12
"506b9cd7-fff9-4988-a5e0-38427266ac86",Payer,Iran,16.0,Male,iOS,Simulation,Minnow,12,28.97,13.75,102.62,30.0,"2025-05-31",Gift Card,43928.48,104.10
e45626db-9f45-410b-8944-81b4b2087762,Payer,Australia,31.0,Male,iOS,Sandbox,Minnow,13,10.60,3.16,102.62,14.0,"2025-07-11",Debit Card,55909.54,129.12
c68a4be7-bf36-4a3a-ad75-05a5a176f906,Payer,Iran,39.0,"",iOS,"",Dolphin,9,23.49,42.12,102.62,0.0,"2025-02-26",Carrier Billing,41372.87,99.22
"07425b89-99e7-4417-9145-503da35a9411",Payer,Denmark,32.0,Male,Android,Racing,Minnow,9,29.29,9.07,102.62,18.0,"2025-02-06",Credit Card,37564.64,91.62
ebcfff81-8c1c-42da-bc04-4e9acbbeee6c,Payer,Sri Lanka,16.0,Female,iOS,Sports,Minnow,9,31.55,17.08,102.62,18.0,"2025-02-02",Credit Card,37564.64,91.62
d10fc667-c695-494f-a09e-5377e1b6db4f,Payer,Germany,16.0,Female,iOS,MOBA,Minnow,11,28.42,1.19,102.62,21.0,"2025-07-06",Debit Card,55909.54,129.12
bd057cb8-9afa-4643-a272-a6afa3ffff58,Non-payer,Germany,45.0,Female,iOS,Battle Royale,Minnow,5,10.19,0.0,0,,"","",0.0,
"922b6de8-97b3-4714-9093-173cea826d30",Non-payer,Saudi Arabia,42.0,Male,iOS,MOBA,Minnow,12,26.94,0.0,0,,"","",0.0,
"89843bd8-8d3d-4f7e-a0b6-f7febfe8f156",Payer,Afghanistan,30.0,Male,Android,Adventure,Minnow,11,30.50,1.66,102.62,8.0,"2025-06-07",Google Pay,38505.926,89.34
"80dd76f6-7ebe-40e6-a82c-ba9beb0d93ac",Payer,Saudi Arabia,23.0,Female,Android,"",Minnow,11,9.21,13.58,102.62,20.0,"2025-07-05",Carrier Billing,41372.87,99.22
baaecb22-3096-4b0b-a344-f6ae7279c7a0,Payer,Norway,38.0,Female,Android,Role Playing,Minnow,11,32.32,18.95,102.62,8.0,"2025-03-14",Credit Card,37564.64,91.62
"42ecdac9-32c6-4bfc-aec7-b3a9c0d9e91e",Payer,Netherlands,50.0,Male,Android,Racing,Minnow,9,34.75,14.95,102.62,2.0,"2025-05-02",Debit Card,55909.54,129.12
b613031b-dd0f-42e2-9968-78f63922b209,Payer,Russia,54.0,Male,iOS,Battle Royale,Minnow,8,25.51,17.84,102.62,1.0,"2025-06-23",Apple Pay,30628.416,81.89
"0105ffd7-dbf3-441a-95a8-da8d1b9306b1",Payer,Sri Lanka,29.0,Male,Android,Sandbox,Minnow,12,26.15,4.74,102.62,7.0,"2025-01-01",Gift Card,43928.48,104.10
d4eea9d7-5e47-40ad-9fa3-eaaed4e19dff,Payer,USA,19.0,Male,Android,Strategy,Dolphin,14,27.72,57.17,102.62,9.0,"2025-01-01",Apple Pay,30628.416,81.89
"52463f64-7562-480b-a045-cb5a70ddafcb",Payer,Sweden,38.0,Female,Android,MMORPG,Minnow,13,16.41,17.2,102.62,6.0,"2025-07-24",Google Pay,38505.926,89.34
d57f6e40-8e11-4bb4-9e5d-83ad30643262,Payer,China,26.0,Male,Android,Card,Dolphin,8,11.97,445.63,102.62,11.0,"2025-02-10",Apple Pay,30628.416,81.89
ad5b6d10-8cd9-4b8c-a6c7-6f32d2ed0932,Payer,India,52.0,Female,iOS,Puzzle,Minnow,12,31.37,5.28,102.62,5.0,"2025-02-09",Paypal,48349.504,120.87
a9f827e9-f212-47ab-8c8a-81e6b6d7145d,Payer,Afghanistan,47.0,Male,iOS,Simulation,Whale,12,28.80,4770.77,102.62,2.0,"2025-03-07",Paypal,48349.504,120.87
"346fb0e4-f546-4abc-84f2-2b39cddafa7b",Payer,Canada,,Male,Android,Puzzle,Minnow,13,34.12,2.19,102.62,0.0,"2025-07-01",Debit Card,55909.54,129.12
b5726e8c-7c35-4b1b-bae8-23fbecc7311f,Payer,Egypt,47.0,Male,iOS,Strategy,Minnow,10,18.19,3.27,102.62,27.0,"2025-08-07",Google Pay,38505.926,89.34
"22a0df76-e0c8-459e-9627-924222b3e8df",Payer,Sweden,54.0,Male,Android,Casual,Minnow,9,19.60,0.3,102.62,12.0,"2025-05-20",Paypal,48349.504,120.87
ab74212f-fb4f-4fad-99f6-b608f9ae49c4,Payer,UK,34.0,Male,iOS,Strategy,Minnow,9,20.29,19.78,102.62,9.0,"2025-03-23",Gift Card,43928.48,104.10
"6773053b-71b7-415e-89f1-003b939c7d21",Payer,USA,30.0,Male,iOS,Adventure,Minnow,7,7.63,17.94,102.62,2.0,"2025-04-20",Paypal,48349.504,120.87
"16fc4b38-27db-49f5-8d47-dce51a0a2fcc",Payer,Sweden,21.0,Male,iOS,Casual,Minnow,11,29.61,0.26,102.62,22.0,"2025-07-25",Paypal,48349.504,120.87
"483119e2-f330-4dde-a7ee-9be5d13ce402",Payer,Australia,29.0,Female,Android,MOBA,Minnow,15,26.39,4.99,102.62,20.0,"2025-07-31",Google Pay,38505.926,89.34
dae84a3d-e62c-47fe-aa44-5fd9e60fb919,Payer,Brazil,21.0,Other,Android,Puzzle,Minnow,11,15.53,1.89,102.62,25.0,"2025-07-23",Debit Card,55909.54,129.12
"92e5f887-235a-4c54-8fb6-56a0d3027009",Payer,Japan,42.0,Male,Android,Casual,Minnow,9,30.77,3.43,102.62,12.0,"2025-03-23",Google Pay,38505.926,89.34
"71c5a055-eb50-472e-a02d-35dbdda0b3a8",Payer,UK,54.0,Male,iOS,Racing,Minnow,7,14.87,4.16,102.62,17.0,"2025-07-17",Gift Card,43928.48,104.10
"75b01e3a-6e7b-4328-91d1-5339b609eb85",Non-payer,Mexico,13.0,Female,Android,Action RPG,Minnow,9,16.35,0.0,0,,"","",0.0,
"586c1efa-c4a6-4c40-97bf-743a752d7440",Payer,Iran,25.0,Female,iOS,MOBA,Minnow,5,19.38,12.54,102.62,28.0,"2025-06-19",Apple Pay,30628.416,81.89
"12cee608-97ba-40ff-b24e-6886857fdd1d",Payer,Mexico,28.0,Male,iOS,Casual,Minnow,12,11.08,9.9,102.62,2.0,"2025-05-18",Google Pay,38505.926,89.34
cd25fcb8-8fc3-468d-8a72-0b386ce7c178,Payer,South Korea,51.0,Male,iOS,Adventure,Minnow,9,14.38,3.82,102.62,5.0,"2025-06-08",Carrier Billing,41372.87,99.22
"7c9cd5de-a5dd-4489-8bbf-d961a2849a40",Payer,Norway,25.0,Other,iOS,Strategy,Minnow,10,15.32,1.64,102.62,24.0,"2025-02-09",Paypal,48349.504,120.87
f38c910e-03c7-4d08-b4a7-0be5f1116b3e,Payer,Switzerland,41.0,Male,Android,Casual,Minnow,8,29.56,14.41,102.62,14.0,"2025-02-10",Gift Card,43928.48,104.10
a134abf5-84d9-4f0e-865d-b68b18ffd56b,Payer,Canada,47.0,Male,Android,Sandbox,Minnow,4,32.35,12.02,102.62,22.0,"2025-03-12",Debit Card,55909.54,129.12
a9d1124c-555d-4351-ae49-a7051cdad805,Payer,Turkey,36.0,Male,Android,Card,Minnow,12,27.10,2.39,102.62,4.0,"2025-01-08",Paypal,48349.504,120.87
"9ac33f29-e94d-48e6-96cc-b3dd6a518807",Payer,Brazil,20.0,Male,Android,Simulation,Minnow,16,22.66,2.61,102.62,6.0,"2025-02-13",Debit Card,55909.54,129.12
ace117d3-0682-477a-bfce-db9890cf010c,Non-payer,Russia,14.0,Female,iOS,Strategy,Minnow,15,33.97,0.0,0,,"","",0.0,
"346d5b30-8902-4ec6-89d7-ffd1be8c3b56",Payer,Russia,47.0,Female,iOS,Racing,Minnow,14,13.28,15.33,102.62,8.0,"2025-05-06",Gift Card,43928.48,104.10
ebc5628c-d04d-4f99-ad4d-a0f8ac008108,Payer,Sri Lanka,13.0,Female,iOS,Battle Royale,Dolphin,10,34.90,117.73,102.62,11.0,"2025-04-02",Apple Pay,30628.416,81.89
c3fe9177-5801-499f-b625-ff0f42a5c547,Payer,Germany,33.0,Male,Android,Sports,Minnow,5,15.42,13.94,102.62,13.0,"2025-04-28",Gift Card,43928.48,104.10
"2791e7f1-983b-4fb9-adf1-114ef303facd",Payer,Brazil,44.0,Male,iOS,Strategy,Minnow,12,20.75,8.34,102.62,16.0,"2025-06-15",Debit Card,55909.54,129.12
bf4f5a88-d0b7-4311-ba5d-a0a877ba7328,Non-payer,Russia,41.0,Female,Android,Card,Minnow,10,29.46,0.0,0,,"","",0.0,
"5fa546ad-e003-46e5-9056-1e905658d603",Payer,Sri Lanka,40.0,Male,Android,Sandbox,Minnow,9,6.75,16.64,102.62,27.0,"2025-05-13",Google Pay,38505.926,89.34
a62775ca-4a0c-41e2-80f6-396cd8edf148,Payer,Egypt,50.0,Male,iOS,Sports,Dolphin,10,8.28,271.73,102.62,23.0,"2025-03-26",Debit Card,55909.54,129.12
"2b27d714-3fba-445c-946d-e3756905f6b5",Payer,China,27.0,Female,Android,"",Minnow,8,12.62,6.66,102.62,14.0,"2025-02-09",Google Pay,38505.926,89.34
"9f0c3f94-d9e0-4924-836f-fe6f9eb3dbb9",Non-payer,Brazil,54.0,Male,Android,MMORPG,Dolphin,9,29.59,0.0,0,,"","",0.0,
"3fdc4702-b828-413a-a422-52535a03a442",Payer,France,27.0,Female,Android,Action RPG,Minnow,8,20.64,2.9,102.62,24.0,"2025-05-19",Carrier Billing,41372.87,99.22
b57e39fc-3f41-4a12-89ad-ec60bbdfe1b7,Payer,Saudi Arabia,44.0,Male,iOS,MMORPG,Minnow,12,7.82,0.39,102.62,30.0,"2025-03-31",Apple Pay,30628.416,81.89
"93c633d0-4a62-4da2-8faf-34964b1305cb",Payer,USA,37.0,Female,Android,Card,Minnow,8,14.72,14.13,102.62,25.0,"2025-06-05",Apple Pay,30628.416,81.89
d330e032-dba6-4ce7-90fe-7262d43b0fef,Payer,UK,27.0,Other,iOS,Sports,Minnow,8,6.24,1.91,102.62,9.0,"2025-07-17",Paypal,48349.504,120.87
"2b83f424-b1d8-48f3-ac64-00b66a218d66",Payer,Brazil,34.0,Female,iOS,Simulation,Minnow,11,9.91,10.04,102.62,12.0,"2025-02-28",Carrier Billing,41372.87,99.22
"98e95b5c-06a6-45c0-8b4b-5c20df6b02cf",Payer,Russia,40.0,Male,iOS,Card,Dolphin,7,21.60,485.2,102.62,13.0,"2025-03-23",Google Pay,38505.926,89.34
"929dd32d-31c3-4b6b-ab7f-9aca487bc072",Payer,China,53.0,Male,Android,Card,Minnow,11,13.68,3.11,102.62,13.0,"2025-04-06",Debit Card,55909.54,129.12
"1e8812a7-e481-40e6-9af5-28d7f35c7ef5",Payer,Mexico,38.0,Female,Android,Role Playing,Minnow,14,11.25,13.06,102.62,16.0,"2025-02-15",Google Pay,38505.926,89.34
"470de527-1358-48e2-a251-032821e894d1",Payer,Saudi Arabia,40.0,Female,Android,Battle Royale,Minnow,11,32.04,0.4,102.62,23.0,"2025-04-08",Carrier Billing,41372.87,99.22
"98efe315-cdc6-4d5a-b3db-7215ab8552bf",Payer,India,47.0,Male,iOS,Casual,Minnow,12,27.22,16.46,102.62,8.0,"2025-05-09",Paypal,48349.504,120.87
b80f83bd-72df-4820-af58-dc77f468e6f4,Payer,France,54.0,Male,Android,Puzzle,Minnow,9,15.83,3.53,102.62,1.0,"2025-07-15",Google Pay,38505.926,89.34
afbe0e11-c247-454e-88a0-64f4d92dc922,Payer,Spain,53.0,Male,Android,Sandbox,Minnow,13,10.98,3.45,102.62,3.0,"2025-01-20",Paypal,48349.504,120.87
"58646814-a382-42e6-8115-633ab5812e9c",Payer,UK,21.0,Male,Android,Puzzle,Minnow,10,16.01,16.21,102.62,1.0,"2025-03-20",Gift Card,43928.48,104.10
"4d3c0c47-a553-4ac1-9756-b397813f5c99",Payer,Saudi Arabia,40.0,Male,Android,MMORPG,Minnow,12,34.97,4.65,102.62,17.0,"2025-08-06",Credit Card,37564.64,91.62
b8fb910a-9b01-4836-b36f-2bdac6d07f0c,Payer,Afghanistan,22.0,Female,Android,Adventure,Minnow,6,27.69,1.18,102.62,26.0,"2025-02-23",Gift Card,43928.48,104.10
"73783918-7e48-4881-ac60-382a036063af",Payer,India,,Male,Android,Card,Minnow,15,17.07,7.98,102.62,0.0,"2025-01-17",Paypal,48349.504,120.87
"7f80a0ac-c55e-44f7-b145-4ccca572efc6",Payer,Spain,25.0,Female,"",Card,Dolphin,10,13.65,488.36,102.62,7.0,"2025-02-06",Gift Card,43928.48,104.10
"2d885d83-21dc-4ce7-8cd8-2bd0826d892f",Payer,Germany,29.0,Male,Android,Sandbox,Minnow,8,7.74,1.61,102.62,22.0,"2025-08-06",Gift Card,43928.48,104.10
"6ec9be3f-31d2-49f8-a479-ce300135907e",Payer,Norway,29.0,Female,iOS,Puzzle,Dolphin,14,9.66,136.67,102.62,0.0,"2025-06-02",Google Pay,38505.926,89.34
"3a95d2f5-f833-4bb0-8c40-d65ac301fe57",Payer,Japan,41.0,Male,iOS,Adventure,Minnow,6,22.33,10.58,102.62,6.0,"2025-04-30",Apple Pay,30628.416,81.89
e3a98cee-0f2b-4754-b670-742d8ea4d0b9,Payer,Norway,31.0,"",Android,Card,Minnow,11,26.46,14.49,102.62,19.0,"2025-04-14",Gift Card,43928.48,104.10
"7ccafd03-3820-4470-9159-e814113bb600",Payer,France,15.0,Male,Android,Strategy,Minnow,10,14.47,3.46,102.62,15.0,"2025-03-21",Google Pay,38505.926,89.34
"26ea2470-3884-4675-b4d4-5303a06b62a6",Payer,Mexico,47.0,Female,Android,Adventure,Dolphin,7,6.86,457.3,102.62,9.0,"2025-06-13",Carrier Billing,41372.87,99.22
cf4b32e9-4b44-4a56-af40-3cd93cf37c01,Payer,Spain,29.0,Male,iOS,"",Minnow,14,5.55,15.62,102.62,9.0,"2025-02-19",Paypal,48349.504,120.87
"20334f1e-27b0-4a48-b761-03ef232f79a2",Payer,Netherlands,15.0,Male,"",MOBA,Whale,14,15.71,1880.39,102.62,23.0,"2025-03-15",Apple Pay,30628.416,81.89
"87786be2-7f38-43ee-b5ce-01feb2473834",Payer,Japan,38.0,Female,iOS,Battle Royale,Dolphin,9,30.98,322.88,102.62,11.0,"2025-07-14",Paypal,48349.504,120.87
dfbdc79d-9e62-4d0e-baad-459ea9c0ad4c,Payer,Canada,54.0,Female,Android,Sports,Minnow,14,10.67,18.19,102.62,25.0,"2025-07-17",Google Pay,38505.926,89.34
eee959f6-9aff-45e5-adb5-c8855d64559d,Payer,Iran,39.0,Male,Android,Action RPG,Minnow,5,12.63,0.39,102.62,8.0,"2025-07-05",Debit Card,55909.54,129.12
"5146baf5-880d-4493-b184-ef8753b650d9",Payer,Germany,46.0,Male,iOS,Puzzle,Whale,10,9.91,1502.11,102.62,28.0,"2025-05-05",Debit Card,55909.54,129.12
"583606f8-ff2b-488e-9acf-c24df95ca3a9",Payer,Australia,36.0,Male,Android,Puzzle,Minnow,11,8.15,10.64,102.62,1.0,"2025-02-22",Paypal,48349.504,120.87
"812adab8-5a7a-4611-a4aa-6d9676b574cc",Payer,Switzerland,28.0,Male,iOS,MOBA,Minnow,5,6.52,19.21,102.62,25.0,"2025-01-25",Google Pay,38505.926,89.34
"3585f5b9-dd24-4e26-baff-6df15f9eb1b6",Payer,Iran,33.0,Female,iOS,MOBA,Minnow,8,29.98,17.26,102.62,13.0,"2025-07-04",Google Pay,38505.926,89.34
"63aa12d9-8f4b-45cf-ba46-63cca61565f5",Payer,Italy,30.0,Male,iOS,Sandbox,Minnow,11,16.37,6.84,102.62,14.0,"2025-05-21",Gift Card,43928.48,104.10
c75cac87-4ea5-4166-b616-51da59d6898d,Payer,Egypt,41.0,Male,iOS,Sports,Minnow,11,23.67,15.78,102.62,6.0,"2025-04-13",Debit Card,55909.54,129.12
"84de36a3-b2a8-4638-8952-da3f46845c6c",Payer,Spain,19.0,Female,iOS,Role Playing,Minnow,3,6.09,11.24,102.62,9.0,"2025-03-04",Apple Pay,30628.416,81.89
"7d7d627e-7a1e-4931-a0b1-a75fe3227451",Payer,Bangladesh,20.0,Female,Android,Strategy,Minnow,10,9.27,7.94,102.62,5.0,"2025-02-19",Debit Card,55909.54,129.12
"025c6e89-ff1d-4f2e-b55e-81b041e28b3b",Payer,Canada,34.0,Male,Android,Battle Royale,Minnow,9,20.30,7.22,102.62,8.0,"2025-06-09",Gift Card,43928.48,104.10
"589d51fd-45b6-4975-b8e2-2603b4086fce",Payer,China,36.0,Male,Android,Action RPG,Minnow,11,26.20,12.8,102.62,5.0,"2025-03-22",Gift Card,43928.48,104.10
c7019cb9-96e0-4ea0-bb93-6ca3d9914126,Payer,UK,38.0,Male,Android,Puzzle,Minnow,10,22.70,1.74,102.62,12.0,"2025-04-26",Credit Card,37564.64,91.62
a840b24b-8ed9-4dfd-8765-37ffff204b17,Payer,Saudi Arabia,29.0,Female,iOS,Simulation,Dolphin,9,13.45,344.21,102.62,30.0,"2025-02-19",Carrier Billing,41372.87,99.22
"0e3dbc36-06cc-4056-b954-3ce17da78c6e",Payer,Japan,53.0,Male,Android,Sports,Minnow,10,31.98,2.0,102.62,12.0,"2025-07-25",Debit Card,55909.54,129.12
"2926ad45-61ff-4448-b9be-bea0503afb65",Payer,USA,35.0,Other,Android,Action RPG,Minnow,12,9.24,17.82,102.62,27.0,"2025-04-22",Gift Card,43928.48,104.10
"5eb2ffbb-34b7-48e9-88dd-8608dc5adfad",Payer,Italy,39.0,Female,Android,Action RPG,Dolphin,14,29.69,244.31,102.62,14.0,"2025-03-08",Apple Pay,30628.416,81.89
"12ebaef4-758e-4f22-aca1-bd37fcf2113b",Payer,South Korea,41.0,Female,Android,Sandbox,Minnow,10,7.94,9.56,102.62,10.0,"2025-01-26",Debit Card,55909.54,129.12
"3177fe4a-89dd-4aa9-ab77-a27ded2b6bc8",Non-payer,China,23.0,Male,iOS,Action RPG,Whale,9,15.73,0.0,0,,"","",0.0,
e0b1c4d0-ed7d-47d9-8f18-130941a2478d,Payer,Iran,29.0,Male,iOS,MOBA,Minnow,12,22.38,3.49,102.62,10.0,"2025-07-01",Paypal,48349.504,120.87
b3b8da47-3e99-4e90-9ec6-df4cba85c74d,Payer,Australia,21.0,Male,Android,Card,Minnow,11,28.31,10.03,102.62,6.0,"2025-02-27",Carrier Billing,41372.87,99.22
a2687107-e303-4e5e-ad83-316cfb36397b,Payer,Iran,50.0,Female,iOS,Sports,Minnow,6,33.03,2.99,102.62,9.0,"2025-06-12",Debit Card,55909.54,129.12
"0e9a735d-b84f-4a68-8513-e642f679c02b",Payer,Iran,18.0,Female,Android,Casual,Dolphin,9,13.62,77.44,102.62,14.0,"2025-08-13",Gift Card,43928.48,104.10
"644576cb-abdb-4415-96ab-301f4342afff",Payer,India,20.0,Male,iOS,Simulation,Minnow,10,7.77,7.77,102.62,12.0,"2025-01-21",Credit Card,37564.64,91.62
"8a2bebb7-aa67-405f-9e26-f7352abe1fe4",Payer,Mexico,42.0,Male,iOS,Casual,Minnow,6,12.26,3.78,102.62,19.0,"2025-03-23",Credit Card,37564.64,91.62
fd64ce27-5850-4595-9aa4-26cb16ae5c39,Payer,USA,27.0,Male,Android,Fighting,Whale,6,16.24,3297.45,102.62,19.0,"2025-01-11",Google Pay,38505.926,89.34
b822d714-0a60-443b-880c-7b6a4f0701bd,Payer,Switzerland,34.0,Female,Android,Racing,Minnow,8,13.14,4.29,102.62,27.0,"2025-01-18",Paypal,48349.504,120.87
"02d04932-a2f6-4e5f-b61e-1c68e4b0c691",Payer,Germany,31.0,Male,"",Strategy,Minnow,8,31.80,12.72,102.62,4.0,"2025-07-13",Credit Card,37564.64,91.62
fb4317d9-937d-499e-a845-5d793e0412d5,Payer,Sweden,29.0,Male,iOS,Role Playing,Minnow,9,17.01,6.05,102.62,23.0,"2025-02-03",Gift Card,43928.48,104.10
"8a1a086a-4ec0-4541-a9f6-51b283cf64b8",Payer,Sri Lanka,43.0,Female,iOS,Sports,Minnow,8,27.41,1.45,102.62,18.0,"2025-05-30",Debit Card,55909.54,129.12
c11ec8e4-148c-4af9-993c-f8a4eb5ce41f,Payer,Canada,50.0,Female,Android,MMORPG,Minnow,12,33.98,15.65,102.62,16.0,"2025-01-09",Carrier Billing,41372.87,99.22
c5d2637a-f1e7-44fa-bd7b-b24edca07280,Payer,Iran,21.0,Male,iOS,Simulation,Minnow,3,13.66,18.44,102.62,8.0,"2025-01-06",Gift Card,43928.48,104.10
b9020250-e5db-4c15-a51e-95173003d75c,Payer,Denmark,24.0,Male,Android,Racing,Minnow,10,26.34,7.02,102.62,18.0,"2025-04-09",Paypal,48349.504,120.87
becec769-b036-41a9-b212-eeb70b2b52b1,Payer,Switzerland,43.0,Male,Android,MOBA,Minnow,12,22.95,15.78,102.62,5.0,"2025-01-23",Gift Card,43928.48,104.10
